STATE,EVENT_TYPE_CLEANED,YEAR,EVENT_TYPE_CLEANED,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
AMERICAN SAMOA,Hurricane,2011,6,0,0,0,0.0
AMERICAN SAMOA,Hurricane,2012,1,0,0,0,0.0
AMERICAN SAMOA,Hurricane,2016,2,0,0,0,250000.0
AMERICAN SAMOA,Hurricane,2022,1,0,0,0,0.0
AMERICAN SAMOA,Landslide,2004,1,0,0,0,0.0
AMERICAN SAMOA,Landslide,2006,2,0,0,0,0.0
AMERICAN SAMOA,Marine Storm,1998,3,0,0,0,25250.0
AMERICAN SAMOA,Marine Storm,1999,15,0,0,0,30250.0
AMERICAN SAMOA,Marine Storm,2000,18,1,0,0,280000.0
AMERICAN SAMOA,Marine Storm,2001,13,0,0,0,250250.0
AMERICAN SAMOA,Marine Storm,2002,10,0,0,0,55000.0
AMERICAN SAMOA,Marine Storm,2003,6,0,0,0,25000.0
AMERICAN SAMOA,Marine Storm,2004,9,1,0,0,3300000.0
AMERICAN SAMOA,Marine Storm,2005,20,1,0,0,102500.0
AMERICAN SAMOA,Marine Storm,2007,6,0,1,0,0.0
AMERICAN SAMOA,Marine Storm,2008,7,0,0,0,25000.0
AMERICAN SAMOA,Marine Storm,2009,1,0,0,0,0.0
AMERICAN SAMOA,Marine Storm,2010,2,0,0,0,0.0
AMERICAN SAMOA,Marine Storm,2011,2,1,1,0,2500.0
AMERICAN SAMOA,Marine Storm,2013,2,0,0,0,0.0
AMERICAN SAMOA,Marine Storm,2015,11,0,1,0,5000.0
AMERICAN SAMOA,Marine Storm,2016,1,0,0,0,0.0
AMERICAN SAMOA,Marine Storm,2018,10,0,0,0,25052500.0
AMERICAN SAMOA,Marine Storm,2019,6,0,3,0,277500.0
AMERICAN SAMOA,Marine Storm,2020,7,0,3,0,0.0
AMERICAN SAMOA,Marine Storm,2021,5,0,2,0,300030.0
AMERICAN SAMOA,Marine Storm,2022,1,0,0,0,25000.0
AMERICAN SAMOA,Thunderstorm,1998,2,0,0,0,250.0
AMERICAN SAMOA,Thunderstorm,1999,20,0,0,0,5357500.0
AMERICAN SAMOA,Thunderstorm,2000,1,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2001,2,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2002,2,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2003,4,0,0,0,75000.0
AMERICAN SAMOA,Thunderstorm,2004,2,0,0,0,2500.0
AMERICAN SAMOA,Thunderstorm,2005,6,0,0,0,25000.0
AMERICAN SAMOA,Thunderstorm,2006,15,1,1,0,2500.0
AMERICAN SAMOA,Thunderstorm,2007,3,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2008,8,0,0,0,50000.0
AMERICAN SAMOA,Thunderstorm,2009,11,0,0,0,50030.0
AMERICAN SAMOA,Thunderstorm,2010,11,0,0,0,2500.0
AMERICAN SAMOA,Thunderstorm,2011,1,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2012,1,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2013,2,0,0,0,25000.0
AMERICAN SAMOA,Thunderstorm,2015,2,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2016,1,0,0,0,0.0
AMERICAN SAMOA,Thunderstorm,2017,10,0,0,0,50000.0
AMERICAN SAMOA,Thunderstorm,2018,4,0,0,0,2500.0
AMERICAN SAMOA,Thunderstorm,2019,5,0,0,0,275000.0
AMERICAN SAMOA,Thunderstorm,2020,14,0,0,0,250030.0
AMERICAN SAMOA,Thunderstorm,2021,6,0,0,0,25000.0
AMERICAN SAMOA,Thunderstorm,2022,8,0,0,0,505000.0
ARIZONA,Draught,1999,1,0,0,0,0.0
ARIZONA,Draught,2002,5,0,0,0,275000.0
ARIZONA,Draught,2006,1,0,0,0,0.0
ARIZONA,Draught,2011,121,0,0,0,8445310.0
ARIZONA,Draught,2012,18,0,0,0,335000.0
ARIZONA,Draught,2013,28,0,0,0,2557500.0
ARIZONA,Draught,2014,62,0,0,0,6150000.0
ARIZONA,Draught,2015,12,0,0,0,52500.0
ARIZONA,Draught,2018,72,0,0,0,1885250.0
ARIZONA,Draught,2020,60,0,0,0,855250.0
ARIZONA,Draught,2021,106,0,0,0,1397530.0
ARIZONA,Draught,2022,14,0,0,0,250000.0
ARIZONA,Extreme Temperature,2002,1,0,0,0,0.0
ARIZONA,Extreme Temperature,2003,1,0,0,0,0.0
ARIZONA,Extreme Temperature,2004,3,0,0,0,255000.0
ARIZONA,Extreme Temperature,2005,8,0,8,0,250.0
ARIZONA,Extreme Temperature,2006,1,0,0,0,0.0
ARIZONA,Extreme Temperature,2007,6,0,0,2,25250.0
ARIZONA,Extreme Temperature,2008,3,0,1,0,250000.0
ARIZONA,Extreme Temperature,2009,3,0,0,1,27500.0
ARIZONA,Extreme Temperature,2010,5,0,2,0,2550000.0
ARIZONA,Extreme Temperature,2011,35,0,2,0,25627530.0
ARIZONA,Extreme Temperature,2012,4,1,4,0,250.0
ARIZONA,Extreme Temperature,2013,67,3,4,0,281370250.0
ARIZONA,Extreme Temperature,2014,3,0,2,0,25000.0
ARIZONA,Extreme Temperature,2015,14,5,1,0,255500.0
ARIZONA,Extreme Temperature,2016,22,2,6,0,82530.0
ARIZONA,Extreme Temperature,2017,25,0,1,0,2530.0
ARIZONA,Extreme Temperature,2018,294,5,94,52,12563620.0
ARIZONA,Extreme Temperature,2019,357,2,91,32,1020982090.0
ARIZONA,Extreme Temperature,2020,496,0,82,0,47488620.0
ARIZONA,Extreme Temperature,2021,69,0,29,1,3735250.0
ARIZONA,Extreme Temperature,2022,46,0,21,0,2955030.0
ARIZONA,Flood,1996,56,2,0,0,412500.0
ARIZONA,Flood,1997,82,5,4,0,30987930.0
ARIZONA,Flood,1998,71,0,2,0,705250.0
ARIZONA,Flood,1999,57,2,0,0,29157780.0
ARIZONA,Flood,2000,55,0,1,0,3130000.0
ARIZONA,Flood,2001,41,0,3,0,355000.0
ARIZONA,Flood,2002,43,0,0,0,405280.0
ARIZONA,Flood,2003,72,3,3,0,5590280.0
ARIZONA,Flood,2004,73,1,2,0,1508030.0
ARIZONA,Flood,2005,101,0,3,0,4610780.0
ARIZONA,Flood,2006,98,0,3,0,3890310.0
ARIZONA,Flood,2007,115,1,4,1,2268810.0
ARIZONA,Flood,2008,78,1,4,0,51713060.0
ARIZONA,Flood,2009,29,0,0,0,557560.0
ARIZONA,Flood,2010,106,2,1,2,29593530.0
ARIZONA,Flood,2011,80,1,1,0,878000.0
ARIZONA,Flood,2012,141,3,4,0,12690750.0
ARIZONA,Flood,2013,153,1,2,0,3217750.0
ARIZONA,Flood,2014,156,0,2,0,10725060.0
ARIZONA,Flood,2015,98,1,2,0,950000.0
ARIZONA,Flood,2016,119,0,0,0,4035750.0
ARIZONA,Flood,2017,162,1,2,0,29092530.0
ARIZONA,Flood,2018,301,1,3,0,15493780.0
ARIZONA,Flood,2019,154,2,3,0,7868280.0
ARIZONA,Flood,2020,44,1,3,0,880000.0
ARIZONA,Flood,2021,410,4,9,0,42559030.0
ARIZONA,Flood,2022,151,1,0,0,3847750.0
ARIZONA,Hurricane,1996,1,0,0,0,2500.0
ARIZONA,Landslide,2004,1,0,0,0,0.0
ARIZONA,Landslide,2006,3,0,0,0,0.0
ARIZONA,Landslide,2007,2,0,0,0,27500.0
ARIZONA,Landslide,2008,2,0,0,0,27500.0
ARIZONA,Landslide,2010,2,0,0,0,0.0
ARIZONA,Landslide,2011,2,0,0,0,0.0
ARIZONA,Landslide,2012,1,0,0,0,0.0
ARIZONA,Landslide,2013,1,0,0,0,25000.0
ARIZONA,Landslide,2020,6,0,0,0,2500000.0
ARIZONA,Landslide,2021,2,0,0,0,0.0
ARIZONA,Landslide,2022,7,0,0,0,0.0
ARIZONA,Marine Storm,1997,1,0,0,0,0.0
ARIZONA,Thunderstorm,1955,6,0,0,0,1275000.0
ARIZONA,Thunderstorm,1956,4,0,0,0,300000.0
ARIZONA,Thunderstorm,1957,5,0,0,0,350000.0
ARIZONA,Thunderstorm,1958,9,0,0,0,2553030.0
ARIZONA,Thunderstorm,1959,9,0,0,0,2557500.0
ARIZONA,Thunderstorm,1960,4,0,0,0,5250.0
ARIZONA,Thunderstorm,1961,21,0,0,0,255788560.0
ARIZONA,Thunderstorm,1962,7,0,0,0,2552500.0
ARIZONA,Thunderstorm,1963,13,0,0,0,26082500.0
ARIZONA,Thunderstorm,1964,8,0,0,0,2602750.0
ARIZONA,Thunderstorm,1965,9,0,0,0,3305250.0
ARIZONA,Thunderstorm,1966,9,0,0,0,28000.0
ARIZONA,Thunderstorm,1967,10,0,0,0,557750.0
ARIZONA,Thunderstorm,1968,11,0,0,0,1107500.0
ARIZONA,Thunderstorm,1969,13,0,0,0,33352500.0
ARIZONA,Thunderstorm,1970,15,0,0,0,3150250.0
ARIZONA,Thunderstorm,1971,18,0,0,0,4055560.0
ARIZONA,Thunderstorm,1972,19,0,0,0,3113060.0
ARIZONA,Thunderstorm,1973,12,0,0,0,255000.0
ARIZONA,Thunderstorm,1974,29,0,0,0,25000.0
ARIZONA,Thunderstorm,1975,26,0,0,0,290000.0
ARIZONA,Thunderstorm,1976,25,0,0,0,2435250.0
ARIZONA,Thunderstorm,1977,19,0,0,0,885280.0
ARIZONA,Thunderstorm,1978,25,0,0,0,3265030.0
ARIZONA,Thunderstorm,1979,26,0,0,0,2678030.0
ARIZONA,Thunderstorm,1980,20,0,0,0,3337750.0
ARIZONA,Thunderstorm,1981,22,0,0,0,3312750.0
ARIZONA,Thunderstorm,1982,33,0,0,0,3487750.0
ARIZONA,Thunderstorm,1983,51,0,0,0,1368250.0
ARIZONA,Thunderstorm,1984,24,1,0,0,4190000.0
ARIZONA,Thunderstorm,1985,21,3,0,0,753030.0
ARIZONA,Thunderstorm,1986,59,2,0,0,870090.0
ARIZONA,Thunderstorm,1987,30,1,0,0,3105750.0
ARIZONA,Thunderstorm,1988,38,6,2,0,1102780.0
ARIZONA,Thunderstorm,1989,25,2,0,0,38500.0
ARIZONA,Thunderstorm,1990,58,2,1,0,1145530.0
ARIZONA,Thunderstorm,1991,34,1,0,0,288120.0
ARIZONA,Thunderstorm,1992,69,0,0,0,6970000.0
ARIZONA,Thunderstorm,1993,41,3,1,0,4885530.0
ARIZONA,Thunderstorm,1994,62,2,0,0,26205400.0
ARIZONA,Thunderstorm,1995,93,1,0,0,4797840.0
ARIZONA,Thunderstorm,1996,217,8,0,0,59601310.0
ARIZONA,Thunderstorm,1997,172,7,2,0,9245530.0
ARIZONA,Thunderstorm,1998,151,3,2,0,2733500.0
ARIZONA,Thunderstorm,1999,148,16,2,0,17121030.0
ARIZONA,Thunderstorm,2000,135,13,2,0,1272750.0
ARIZONA,Thunderstorm,2001,131,6,1,0,7068250.0
ARIZONA,Thunderstorm,2002,118,3,0,0,1537500.0
ARIZONA,Thunderstorm,2003,143,1,0,0,37968530.0
ARIZONA,Thunderstorm,2004,123,2,1,0,4743000.0
ARIZONA,Thunderstorm,2005,188,1,2,0,28290710.0
ARIZONA,Thunderstorm,2006,207,4,4,0,83175120.0
ARIZONA,Thunderstorm,2007,177,1,1,1,13735780.0
ARIZONA,Thunderstorm,2008,222,8,0,2,3805870.0
ARIZONA,Thunderstorm,2009,224,7,1,2,257870340.0
ARIZONA,Thunderstorm,2010,298,6,1,0,31551090.0
ARIZONA,Thunderstorm,2011,241,6,2,1,10240590.0
ARIZONA,Thunderstorm,2012,241,3,1,0,13766620.0
ARIZONA,Thunderstorm,2013,232,3,3,0,13160840.0
ARIZONA,Thunderstorm,2014,267,2,2,2,11458310.0
ARIZONA,Thunderstorm,2015,321,2,3,0,13475500.0
ARIZONA,Thunderstorm,2016,209,1,1,0,80602780.0
ARIZONA,Thunderstorm,2017,200,1,0,0,69162780.0
ARIZONA,Thunderstorm,2018,340,7,0,1,37366090.0
ARIZONA,Thunderstorm,2019,175,4,1,0,7898500.0
ARIZONA,Thunderstorm,2020,134,0,0,0,6723590.0
ARIZONA,Thunderstorm,2021,366,0,0,0,45599370.0
ARIZONA,Thunderstorm,2022,180,1,0,1,29905840.0
ARIZONA,Tornado,1952,1,0,0,0,2500.0
ARIZONA,Tornado,1954,2,0,0,0,2750.0
ARIZONA,Tornado,1955,1,0,0,0,25000.0
ARIZONA,Tornado,1956,3,0,0,0,5000.0
ARIZONA,Tornado,1957,5,0,0,0,25325000.0
ARIZONA,Tornado,1958,4,0,0,0,275060.0
ARIZONA,Tornado,1959,2,1,0,0,2750000.0
ARIZONA,Tornado,1960,2,0,0,0,27500.0
ARIZONA,Tornado,1961,3,2,0,0,27500.0
ARIZONA,Tornado,1962,3,0,0,0,2502500.0
ARIZONA,Tornado,1963,1,0,0,0,25000.0
ARIZONA,Tornado,1964,2,1,1,0,25250.0
ARIZONA,Tornado,1966,5,1,0,0,27750.0
ARIZONA,Tornado,1967,5,0,0,0,755000.0
ARIZONA,Tornado,1968,5,3,0,0,300250.0
ARIZONA,Tornado,1969,4,1,0,0,25252750.0
ARIZONA,Tornado,1970,3,0,0,0,2750.0
ARIZONA,Tornado,1971,7,2,0,0,327560.0
ARIZONA,Tornado,1972,17,5,0,0,3133750.0
ARIZONA,Tornado,1973,2,0,0,0,0.0
ARIZONA,Tornado,1974,10,1,1,0,2530.0
ARIZONA,Tornado,1975,1,0,0,0,2500.0
ARIZONA,Tornado,1976,5,0,0,0,575000.0
ARIZONA,Tornado,1977,2,0,0,0,250.0
ARIZONA,Tornado,1978,2,0,0,0,275000.0
ARIZONA,Tornado,1979,3,1,0,0,30000.0
ARIZONA,Tornado,1980,2,0,0,0,0.0
ARIZONA,Tornado,1981,3,0,0,0,2780.0
ARIZONA,Tornado,1982,1,0,0,0,2500.0
ARIZONA,Tornado,1983,5,0,0,0,5250.0
ARIZONA,Tornado,1984,4,0,0,0,50030.0
ARIZONA,Tornado,1985,3,0,0,0,30000.0
ARIZONA,Tornado,1986,2,0,0,0,250000.0
ARIZONA,Tornado,1987,3,0,0,0,250000.0
ARIZONA,Tornado,1988,1,0,0,0,0.0
ARIZONA,Tornado,1989,1,0,0,0,2500.0
ARIZONA,Tornado,1990,3,0,0,0,27500.0
ARIZONA,Tornado,1991,2,1,0,0,25000.0
ARIZONA,Tornado,1992,13,1,0,0,2802530.0
ARIZONA,Tornado,1993,7,0,0,0,300250.0
ARIZONA,Tornado,1994,5,0,0,0,250000.0
ARIZONA,Tornado,1995,4,0,0,0,25000.0
ARIZONA,Tornado,1996,9,0,0,0,275000.0
ARIZONA,Tornado,1997,5,0,0,0,27500.0
ARIZONA,Tornado,1998,2,0,0,0,0.0
ARIZONA,Tornado,1999,5,0,0,0,25000.0
ARIZONA,Tornado,2001,4,0,0,0,0.0
ARIZONA,Tornado,2003,9,0,0,0,275000.0
ARIZONA,Tornado,2004,3,0,0,0,25000.0
ARIZONA,Tornado,2005,9,0,0,0,2500.0
ARIZONA,Tornado,2006,6,0,0,0,2525000.0
ARIZONA,Tornado,2008,3,0,0,0,250000.0
ARIZONA,Tornado,2009,4,0,0,0,2500000.0
ARIZONA,Tornado,2010,15,2,0,0,100250.0
ARIZONA,Tornado,2011,3,0,0,0,0.0
ARIZONA,Tornado,2012,1,0,0,0,2500.0
ARIZONA,Tornado,2013,1,0,0,0,0.0
ARIZONA,Tornado,2014,3,0,0,0,0.0
ARIZONA,Tornado,2015,5,0,0,0,250000.0
ARIZONA,Tornado,2016,1,0,0,0,0.0
ARIZONA,Tornado,2017,3,0,0,0,30.0
ARIZONA,Tornado,2018,5,0,0,0,2750250.0
ARIZONA,Tornado,2019,12,1,0,0,250030.0
ARIZONA,Tornado,2020,2,0,0,0,25000.0
ARIZONA,Tornado,2021,6,0,0,0,0.0
ARIZONA,Tornado,2022,3,0,0,0,25250.0
ARIZONA,Wildfire,1996,9,0,0,0,0.0
ARIZONA,Wildfire,2000,14,0,0,0,75000.0
ARIZONA,Wildfire,2001,1,0,0,0,250000000.0
ARIZONA,Wildfire,2002,14,0,0,0,275000.0
ARIZONA,Wildfire,2003,4,0,0,0,27500.0
ARIZONA,Wildfire,2004,9,0,0,0,50000.0
ARIZONA,Wildfire,2005,3,1,0,0,0.0
ARIZONA,Wildfire,2006,5,0,0,0,0.0
ARIZONA,Wildfire,2007,3,0,0,0,0.0
ARIZONA,Wildfire,2009,13,1,0,0,2530.0
ARIZONA,Wildfire,2010,5,0,0,0,0.0
ARIZONA,Wildfire,2011,18,0,0,0,302500.0
ARIZONA,Wildfire,2012,11,1,0,0,0.0
ARIZONA,Wildfire,2013,6,0,1,0,25000.0
ARIZONA,Wildfire,2014,11,0,0,0,2500250.0
ARIZONA,Wildfire,2015,5,0,0,0,0.0
ARIZONA,Wildfire,2016,13,0,0,0,527500.0
ARIZONA,Wildfire,2017,31,1,0,0,302750.0
ARIZONA,Wildfire,2018,10,0,0,0,0.0
ARIZONA,Wildfire,2019,1,0,0,0,0.0
ARIZONA,Wildfire,2020,32,1,0,1,75250.0
ARIZONA,Wildfire,2021,30,0,0,0,575500.0
ARIZONA,Wildfire,2022,23,0,0,0,752500.0
ARIZONA,Winter Storm,1996,20,0,0,0,2855000.0
ARIZONA,Winter Storm,1997,53,0,3,0,730000.0
ARIZONA,Winter Storm,1998,51,0,0,0,25665250.0
ARIZONA,Winter Storm,1999,27,0,0,0,25377750.0
ARIZONA,Winter Storm,2000,47,1,3,0,3930090.0
ARIZONA,Winter Storm,2001,70,1,1,0,9908090.0
ARIZONA,Winter Storm,2002,15,1,1,0,90280.0
ARIZONA,Winter Storm,2003,20,0,0,0,525000.0
ARIZONA,Winter Storm,2004,42,1,0,0,1307750.0
ARIZONA,Winter Storm,2005,22,1,1,0,705530.0
ARIZONA,Winter Storm,2006,28,0,3,0,802750.0
ARIZONA,Winter Storm,2007,18,0,0,1,300000.0
ARIZONA,Winter Storm,2008,79,4,0,1,3888250.0
ARIZONA,Winter Storm,2009,57,1,1,0,28310500.0
ARIZONA,Winter Storm,2010,82,1,0,1,38392500.0
ARIZONA,Winter Storm,2011,70,1,1,4,1382500.0
ARIZONA,Winter Storm,2012,41,0,0,0,587750.0
ARIZONA,Winter Storm,2013,49,0,1,0,25782500.0
ARIZONA,Winter Storm,2014,22,0,0,1,602750.0
ARIZONA,Winter Storm,2015,37,0,1,0,535030.0
ARIZONA,Winter Storm,2016,37,0,0,1,62560.0
ARIZONA,Winter Storm,2017,53,0,0,0,655310.0
ARIZONA,Winter Storm,2018,25,0,0,1,50277530.0
ARIZONA,Winter Storm,2019,100,0,0,0,8558000.0
ARIZONA,Winter Storm,2020,16,0,1,0,27500.0
ARIZONA,Winter Storm,2021,49,1,1,0,885000.0
ARIZONA,Winter Storm,2022,25,0,3,0,2602750.0
ARKANSAS,Draught,1996,6,0,0,0,250000.0
ARKANSAS,Draught,2000,45,0,0,0,2830030.0
ARKANSAS,Draught,2005,28,0,0,0,305000.0
ARKANSAS,Draught,2006,37,0,0,0,505280.0
ARKANSAS,Draught,2007,36,0,0,0,775000.0
ARKANSAS,Draught,2010,167,0,0,0,32643500.0
ARKANSAS,Draught,2011,377,0,0,0,268299810.0
ARKANSAS,Draught,2012,452,0,0,0,62014400.0
ARKANSAS,Draught,2013,144,0,0,0,1485340.0
ARKANSAS,Draught,2015,28,0,0,0,55000.0
ARKANSAS,Draught,2016,46,0,0,0,25100250.0
ARKANSAS,Draught,2017,101,0,0,0,56565340.0
ARKANSAS,Draught,2018,35,0,0,0,587530.0
ARKANSAS,Draught,2019,8,0,0,0,0.0
ARKANSAS,Draught,2021,10,0,0,0,325000.0
ARKANSAS,Draught,2022,44,0,0,0,532530.0
ARKANSAS,Extreme Temperature,1998,12,0,1,0,277500.0
ARKANSAS,Extreme Temperature,1999,14,0,10,0,605000.0
ARKANSAS,Extreme Temperature,2000,4,0,1,0,250250.0
ARKANSAS,Extreme Temperature,2001,1,0,1,0,0.0
ARKANSAS,Extreme Temperature,2002,1,1,1,0,250.0
ARKANSAS,Extreme Temperature,2005,2,0,0,0,25000.0
ARKANSAS,Extreme Temperature,2006,22,0,1,0,280000.0
ARKANSAS,Extreme Temperature,2007,181,1,1,0,4815060.0
ARKANSAS,Extreme Temperature,2008,61,1,0,1,3353030.0
ARKANSAS,Extreme Temperature,2009,43,0,1,0,2825000.0
ARKANSAS,Extreme Temperature,2010,345,4,7,0,42061280.0
ARKANSAS,Extreme Temperature,2011,113,0,1,0,4710280.0
ARKANSAS,Extreme Temperature,2012,192,0,4,0,7571870.0
ARKANSAS,Extreme Temperature,2013,30,1,0,0,307500.0
ARKANSAS,Extreme Temperature,2014,42,0,0,0,2607500.0
ARKANSAS,Extreme Temperature,2015,52,1,2,0,307500.0
ARKANSAS,Extreme Temperature,2016,104,0,1,0,8630250.0
ARKANSAS,Extreme Temperature,2017,80,0,1,0,1327780.0
ARKANSAS,Extreme Temperature,2018,165,0,0,0,8940530.0
ARKANSAS,Extreme Temperature,2019,158,0,1,0,10263150.0
ARKANSAS,Extreme Temperature,2020,64,0,0,0,925250.0
ARKANSAS,Extreme Temperature,2021,95,0,0,0,25735500.0
ARKANSAS,Extreme Temperature,2022,203,0,0,0,11318250.0
ARKANSAS,Flood,1996,48,0,0,0,330000.0
ARKANSAS,Flood,1997,62,0,1,0,8407500.0
ARKANSAS,Flood,1998,65,0,2,0,557780.0
ARKANSAS,Flood,1999,107,0,0,0,1860370.0
ARKANSAS,Flood,2000,60,0,0,0,33232500.0
ARKANSAS,Flood,2001,170,0,0,0,9754060.0
ARKANSAS,Flood,2002,143,1,2,0,9601030.0
ARKANSAS,Flood,2003,116,1,0,0,30065280.0
ARKANSAS,Flood,2004,160,0,1,0,4190500.0
ARKANSAS,Flood,2005,38,0,1,0,3117780.0
ARKANSAS,Flood,2006,57,1,2,0,1580530.0
ARKANSAS,Flood,2007,168,0,0,0,4463060.0
ARKANSAS,Flood,2008,355,1,5,0,46808590.0
ARKANSAS,Flood,2009,544,4,4,1,298936310.0
ARKANSAS,Flood,2010,156,1,3,0,7775500.0
ARKANSAS,Flood,2011,333,0,13,1,10562810.0
ARKANSAS,Flood,2012,77,0,2,0,6158000.0
ARKANSAS,Flood,2013,187,2,2,0,39726000.0
ARKANSAS,Flood,2014,102,2,0,0,5708500.0
ARKANSAS,Flood,2015,402,1,3,0,45299030.0
ARKANSAS,Flood,2016,185,1,1,0,11920870.0
ARKANSAS,Flood,2017,209,0,4,0,7258530.0
ARKANSAS,Flood,2018,264,0,0,0,32570530.0
ARKANSAS,Flood,2019,376,0,4,0,121348430.0
ARKANSAS,Flood,2020,256,0,0,0,41615030.0
ARKANSAS,Flood,2021,203,0,0,0,8888840.0
ARKANSAS,Flood,2022,149,0,2,0,4013250.0
ARKANSAS,Hurricane,1999,1,0,0,0,0.0
ARKANSAS,Hurricane,2005,4,0,0,0,0.0
ARKANSAS,Landslide,2009,2,0,0,0,0.0
ARKANSAS,Landslide,2010,1,0,0,0,0.0
ARKANSAS,Marine Storm,2005,47,0,0,0,2825000.0
ARKANSAS,Marine Storm,2008,92,3,1,0,2177560.0
ARKANSAS,Marine Storm,2012,86,2,0,0,5305030.0
ARKANSAS,Marine Storm,2020,41,0,0,0,55000.0
ARKANSAS,Marine Storm,2021,1,0,0,0,25000.0
ARKANSAS,Thunderstorm,1955,37,0,0,0,5795780.0
ARKANSAS,Thunderstorm,1956,49,0,0,0,15476780.0
ARKANSAS,Thunderstorm,1957,52,0,0,0,17160750.0
ARKANSAS,Thunderstorm,1958,23,0,0,0,50740280.0
ARKANSAS,Thunderstorm,1959,35,0,0,0,255893120.0
ARKANSAS,Thunderstorm,1960,21,0,0,0,1482750.0
ARKANSAS,Thunderstorm,1961,45,0,0,0,32112780.0
ARKANSAS,Thunderstorm,1962,28,0,0,0,10985280.0
ARKANSAS,Thunderstorm,1963,19,0,0,0,50578000.0
ARKANSAS,Thunderstorm,1964,35,0,0,0,41720250.0
ARKANSAS,Thunderstorm,1965,36,0,0,0,2083310.0
ARKANSAS,Thunderstorm,1966,39,0,0,0,15458060.0
ARKANSAS,Thunderstorm,1967,64,0,0,0,292733590.0
ARKANSAS,Thunderstorm,1968,89,0,0,0,119074030.0
ARKANSAS,Thunderstorm,1969,71,0,0,0,15741060.0
ARKANSAS,Thunderstorm,1970,73,0,0,0,30718000.0
ARKANSAS,Thunderstorm,1971,68,0,0,0,40610500.0
ARKANSAS,Thunderstorm,1972,60,0,0,0,15643280.0
ARKANSAS,Thunderstorm,1973,105,0,0,0,8316340.0
ARKANSAS,Thunderstorm,1974,112,0,0,0,44293560.0
ARKANSAS,Thunderstorm,1975,130,0,0,0,116112120.0
ARKANSAS,Thunderstorm,1976,78,0,0,0,38663810.0
ARKANSAS,Thunderstorm,1977,83,0,0,0,14056060.0
ARKANSAS,Thunderstorm,1978,68,0,0,0,28866530.0
ARKANSAS,Thunderstorm,1979,92,0,0,0,12111340.0
ARKANSAS,Thunderstorm,1980,86,0,0,0,13427530.0
ARKANSAS,Thunderstorm,1981,89,0,0,0,7155530.0
ARKANSAS,Thunderstorm,1982,293,0,0,0,23629740.0
ARKANSAS,Thunderstorm,1983,289,5,0,0,17577070.0
ARKANSAS,Thunderstorm,1984,353,7,2,0,21551360.0
ARKANSAS,Thunderstorm,1985,271,4,0,0,17273270.0
ARKANSAS,Thunderstorm,1986,278,13,3,0,54775550.0
ARKANSAS,Thunderstorm,1987,160,5,1,0,8956700.0
ARKANSAS,Thunderstorm,1988,289,9,2,0,15032580.0
ARKANSAS,Thunderstorm,1989,416,8,0,0,40317220.0
ARKANSAS,Thunderstorm,1990,299,5,1,0,1584040.0
ARKANSAS,Thunderstorm,1991,366,5,0,0,13823020.0
ARKANSAS,Thunderstorm,1992,561,1,0,0,19577610.0
ARKANSAS,Thunderstorm,1993,548,1,0,0,91759160.0
ARKANSAS,Thunderstorm,1994,877,1,0,0,106830260.0
ARKANSAS,Thunderstorm,1995,937,2,0,0,68943810.0
ARKANSAS,Thunderstorm,1996,1073,7,0,0,60290360.0
ARKANSAS,Thunderstorm,1997,533,9,4,0,279011990.0
ARKANSAS,Thunderstorm,1998,989,10,1,0,52188230.0
ARKANSAS,Thunderstorm,1999,1024,8,3,0,80433600.0
ARKANSAS,Thunderstorm,2000,807,11,3,0,38271610.0
ARKANSAS,Thunderstorm,2001,887,3,0,0,42307010.0
ARKANSAS,Thunderstorm,2002,597,4,1,0,18569370.0
ARKANSAS,Thunderstorm,2003,939,5,0,0,164378080.0
ARKANSAS,Thunderstorm,2004,729,8,1,0,43042870.0
ARKANSAS,Thunderstorm,2005,628,3,0,0,133229990.0
ARKANSAS,Thunderstorm,2006,1058,11,3,0,33625140.0
ARKANSAS,Thunderstorm,2007,571,7,3,1,536542740.0
ARKANSAS,Thunderstorm,2008,1120,8,4,1,578987450.0
ARKANSAS,Thunderstorm,2009,1133,15,1,2,345736110.0
ARKANSAS,Thunderstorm,2010,646,4,1,1,23862270.0
ARKANSAS,Thunderstorm,2011,1445,15,8,0,45785790.0
ARKANSAS,Thunderstorm,2012,914,4,1,1,152457360.0
ARKANSAS,Thunderstorm,2013,585,7,1,0,44682020.0
ARKANSAS,Thunderstorm,2014,710,11,6,1,46309620.0
ARKANSAS,Thunderstorm,2015,475,1,3,0,129730400.0
ARKANSAS,Thunderstorm,2016,426,1,0,0,30447060.0
ARKANSAS,Thunderstorm,2017,694,1,3,0,82050020.0
ARKANSAS,Thunderstorm,2018,638,2,2,0,271499680.0
ARKANSAS,Thunderstorm,2019,519,6,1,0,82669060.0
ARKANSAS,Thunderstorm,2020,596,0,1,0,278682440.0
ARKANSAS,Thunderstorm,2021,377,0,0,0,11639090.0
