,BEGIN_YEARMONTH,BEGIN_DAY,STATE,EVENT_TYPE,DAMAGE_CROPS
21644,201305,29,KANSAS,Tornado,
21694,201305,28,TEXAS,Tornado,
21696,201305,28,OKLAHOMA,Tornado,
21709,201306,12,OHIO,Tornado,
21710,201306,12,OHIO,Tornado,
21747,201305,27,KANSAS,Tornado,
21753,201307,27,PENNSYLVANIA,Tornado,
21758,201305,28,KANSAS,Tornado,
21765,201305,8,KANSAS,Tornado,
21776,201307,29,KANSAS,Tornado,
21789,201305,9,INDIANA,Tornado,
21936,201305,28,OKLAHOMA,Tornado,
22007,201305,21,INDIANA,Tornado,
22082,201305,19,OKLAHOMA,Tornado,
22083,201305,19,OKLAHOMA,Tornado,
22168,201306,12,OHIO,Tornado,
22175,201306,13,VIRGINIA,Tornado,
22189,201305,2,FLORIDA,Tornado,
22206,201305,29,KANSAS,Tornado,
22224,201305,28,MICHIGAN,Tornado,
22225,201305,28,MICHIGAN,Tornado,
22272,201305,29,NEBRASKA,Tornado,
22305,201305,30,OKLAHOMA,Tornado,
22385,201306,12,OHIO,Tornado,
22416,201305,27,NEBRASKA,Tornado,
22490,201305,29,NEBRASKA,Tornado,
22515,201305,29,IOWA,Tornado,
22547,201306,12,OHIO,Tornado,
22548,201306,12,OHIO,Tornado,
22574,201305,31,TENNESSEE,Tornado,
22608,201306,12,OHIO,Tornado,
22671,201305,30,ILLINOIS,Tornado,
22761,201306,16,NEBRASKA,Tornado,
22783,201306,3,NORTH DAKOTA,Tornado,
22784,201306,3,NORTH DAKOTA,Tornado,
22785,201306,3,NORTH DAKOTA,Tornado,
22797,201304,27,MISSISSIPPI,Tornado,
22878,201305,29,NEBRASKA,Tornado,
22881,201305,28,MICHIGAN,Tornado,
22882,201305,28,MICHIGAN,Tornado,
22959,201305,19,OKLAHOMA,Tornado,
23118,201307,9,WISCONSIN,Tornado,
23181,201305,10,LOUISIANA,Tornado,
23201,201305,8,SOUTH DAKOTA,Tornado,
23357,201307,9,WISCONSIN,Tornado,
23358,201307,9,WISCONSIN,Tornado,
23361,201305,28,MICHIGAN,Tornado,
23362,201307,9,WISCONSIN,Tornado,
23455,201305,28,MICHIGAN,Tornado,
23592,201305,28,SOUTH DAKOTA,Tornado,
23648,201305,20,OKLAHOMA,Tornado,
23879,201305,31,OKLAHOMA,Tornado,
23912,201305,30,OKLAHOMA,Tornado,
23913,201305,30,OKLAHOMA,Tornado,
23914,201305,30,OKLAHOMA,Tornado,
23981,201306,10,MARYLAND,Tornado,
24050,201305,19,ILLINOIS,Tornado,
24085,201307,27,LOUISIANA,Tornado,
24110,201305,31,OKLAHOMA,Tornado,
24112,201305,31,OKLAHOMA,Tornado,
24219,201307,1,MARYLAND,Tornado,
24234,201305,30,ARKANSAS,Tornado,
24236,201306,9,KENTUCKY,Tornado,
24238,201306,12,OHIO,Tornado,
24290,201307,29,WYOMING,Tornado,
24371,201305,20,OKLAHOMA,Tornado,
24442,201305,25,TEXAS,Tornado,
24663,201307,13,SOUTH CAROLINA,Tornado,
24759,201307,27,NEW YORK,Tornado,
24891,201305,30,ARKANSAS,Tornado,
24985,201307,1,NEW JERSEY,Tornado,
25060,201307,9,NEBRASKA,Tornado,
25061,201307,9,NEBRASKA,Tornado,
25101,201307,23,FLORIDA,Tornado,
25226,201307,30,SOUTH DAKOTA,Tornado,
25362,201307,22,WISCONSIN,Tornado,
25396,201310,4,NEBRASKA,Tornado,
25398,201307,15,MONTANA,Tornado,
25561,201307,9,FLORIDA,Tornado,
25806,201307,20,NEBRASKA,Tornado,
25859,201310,3,NEBRASKA,Tornado,
25873,201305,31,MISSOURI,Tornado,
26080,201307,19,FLORIDA,Tornado,
26101,201307,21,MISSOURI,Tornado,
26151,201308,30,NORTH DAKOTA,Tornado,
26378,201301,30,TENNESSEE,Tornado,
26468,201307,19,NEW YORK,Tornado,
26620,201306,5,ARKANSAS,Tornado,
26800,201308,18,GEORGIA,Tornado,
26887,201306,24,IOWA,Tornado,
26932,201306,10,DELAWARE,Tornado,
26964,201307,22,MINNESOTA,Tornado,
26965,201307,22,MINNESOTA,Tornado,
27198,201307,22,MINNESOTA,Tornado,
27274,201310,4,IOWA,Tornado,
27377,201306,22,WISCONSIN,Tornado,
27448,201307,22,MINNESOTA,Tornado,
27617,201306,24,ILLINOIS,Tornado,
27669,201307,9,NEBRASKA,Tornado,
27764,201307,23,OKLAHOMA,Tornado,
28016,201309,16,FLORIDA,Tornado,
28044,201308,5,KANSAS,Tornado,
28146,201307,1,CONNECTICUT,Tornado,
28271,201308,5,KANSAS,Tornado,
28564,201305,20,TEXAS,Tornado,
28599,201307,10,OHIO,Tornado,
28698,201306,26,KENTUCKY,Tornado,
28812,201307,10,OHIO,Tornado,
28813,201307,10,OHIO,Tornado,
28867,201306,1,ARKANSAS,Tornado,
28994,201307,9,NORTH DAKOTA,Tornado,
29048,201305,9,OKLAHOMA,Tornado,
29052,201305,29,OKLAHOMA,Tornado,
29225,201306,12,ILLINOIS,Tornado,
29351,201306,13,GEORGIA,Tornado,
29516,201305,31,OKLAHOMA,Tornado,
29517,201305,31,OKLAHOMA,Tornado,
29585,201306,13,GEORGIA,Tornado,
29602,201306,4,SOUTH CAROLINA,Tornado,
29645,201306,13,NORTH CAROLINA,Tornado,
29646,201307,23,OHIO,Tornado,
29718,201306,3,MONTANA,Tornado,
29729,201305,19,OKLAHOMA,Tornado,
29730,201305,19,OKLAHOMA,Tornado,
29752,201306,4,COLORADO,Tornado,
29921,201306,24,ILLINOIS,Tornado,
29933,201307,19,OHIO,Tornado,
29970,201305,8,OKLAHOMA,Tornado,
29983,201306,21,SOUTH DAKOTA,Tornado,
29984,201306,21,SOUTH DAKOTA,Tornado,
29987,201306,21,SOUTH DAKOTA,Tornado,
30006,201306,4,SOUTH CAROLINA,Tornado,
30060,201305,31,MISSOURI,Tornado,
30077,201306,21,NEBRASKA,Tornado,
30177,201305,15,OKLAHOMA,Tornado,
30197,201306,21,SOUTH DAKOTA,Tornado,
30213,201305,31,ILLINOIS,Tornado,
30276,201306,5,MINNESOTA,Tornado,
30369,201305,19,OKLAHOMA,Tornado,
30370,201305,19,OKLAHOMA,Tornado,
30371,201305,19,OKLAHOMA,Tornado,
30442,201305,31,MISSOURI,Tornado,
30541,201306,21,MINNESOTA,Tornado,
30551,201305,20,OKLAHOMA,Tornado,
30552,201305,31,OKLAHOMA,Tornado,
30572,201305,19,OKLAHOMA,Tornado,
30600,201306,25,SOUTH DAKOTA,Tornado,
30605,201307,26,MISSOURI,Tornado,
30655,201305,31,MISSOURI,Tornado,
30656,201305,31,MISSOURI,Tornado,
30701,201308,7,PENNSYLVANIA,Tornado,
30745,201306,26,IOWA,Tornado,
30777,201305,31,OKLAHOMA,Tornado,
30779,201305,31,OKLAHOMA,Tornado,
30780,201305,31,OKLAHOMA,Tornado,
30783,201305,20,OKLAHOMA,Tornado,
30784,201305,20,OKLAHOMA,Tornado,
30809,201305,19,OKLAHOMA,Tornado,
30810,201305,19,OKLAHOMA,Tornado,
30816,201306,7,NORTH CAROLINA,Tornado,
30824,201306,19,LOUISIANA,Tornado,
30891,201305,31,MISSOURI,Tornado,
30913,201307,21,NORTH DAKOTA,Tornado,
30997,201307,1,CONNECTICUT,Tornado,
31029,201305,20,OKLAHOMA,Tornado,
31031,201305,31,OKLAHOMA,Tornado,
31106,201306,26,INDIANA,Tornado,
31122,201305,31,MISSOURI,Tornado,
31124,201305,31,MISSOURI,Tornado,
31156,201306,13,TENNESSEE,Tornado,
31160,201307,1,ILLINOIS,Tornado,
31190,201307,6,KENTUCKY,Tornado,
31256,201305,31,OKLAHOMA,Tornado,
31283,201305,31,OKLAHOMA,Tornado,
31478,201306,24,ILLINOIS,Tornado,
31496,201305,31,OKLAHOMA,Tornado,
31590,201306,14,TEXAS,Tornado,
31601,201306,2,MAINE,Tornado,
31705,201305,30,OKLAHOMA,Tornado,
31706,201305,30,OKLAHOMA,Tornado,
31707,201305,30,OKLAHOMA,Tornado,
31809,201307,2,ILLINOIS,Tornado,
31946,201301,30,TENNESSEE,Tornado,
32099,201302,25,FLORIDA,Tornado,
32162,201301,30,TENNESSEE,Tornado,
32210,201301,30,TENNESSEE,Tornado,
32389,201301,30,TENNESSEE,Tornado,
32390,201301,30,TENNESSEE,Tornado,
32488,201310,4,NEBRASKA,Tornado,
32489,201310,4,IOWA,Tornado,
32613,201301,30,TENNESSEE,Tornado,
32614,201301,30,TENNESSEE,Tornado,
32720,201310,4,SOUTH DAKOTA,Tornado,
32721,201310,4,IOWA,Tornado,
32740,201301,29,KENTUCKY,Tornado,
32741,201301,30,KENTUCKY,Tornado,
32744,201301,30,KENTUCKY,Tornado,
32848,201301,30,TENNESSEE,Tornado,
32852,201301,30,TENNESSEE,Tornado,
32853,201301,30,TENNESSEE,Tornado,
32966,201301,30,KENTUCKY,Tornado,
33026,201312,21,KENTUCKY,Tornado,
33073,201301,30,TENNESSEE,Tornado,
33074,201301,30,TENNESSEE,Tornado,
33245,201312,21,KENTUCKY,Tornado,
33286,201301,30,GEORGIA,Tornado,
33297,201301,30,TENNESSEE,Tornado,
33312,201301,29,ARKANSAS,Tornado,
33313,201301,29,ARKANSAS,Tornado,
33388,201302,18,TEXAS,Tornado,
33491,201301,30,GEORGIA,Tornado,
33505,201301,30,TENNESSEE,Tornado,
33742,201301,30,GEORGIA,Tornado,
33754,201301,30,TENNESSEE,Tornado,
33756,201301,30,KENTUCKY,Tornado,
33761,201301,29,OKLAHOMA,Tornado,
33832,201301,30,ALABAMA,Tornado,
33837,201301,29,ILLINOIS,Tornado,
33964,201301,30,TENNESSEE,Tornado,
33980,201301,29,MISSISSIPPI,Tornado,
34047,201308,7,WISCONSIN,Tornado,
34083,201301,29,MISSOURI,Tornado,
34084,201301,29,MISSOURI,Tornado,
34236,201301,29,MISSISSIPPI,Tornado,
34277,201308,6,WISCONSIN,Tornado,
34436,201301,30,TENNESSEE,Tornado,
34483,201301,30,TENNESSEE,Tornado,
34620,201311,17,MICHIGAN,Tornado,
34621,201311,17,MICHIGAN,Tornado,
34732,201301,30,TENNESSEE,Tornado,
34862,201305,30,IOWA,Tornado,
34913,201301,30,TENNESSEE,Tornado,
34993,201301,30,ALABAMA,Tornado,
35069,201302,21,TEXAS,Tornado,
35123,201301,30,TENNESSEE,Tornado,
35125,201301,30,TENNESSEE,Tornado,
35155,201301,29,LOUISIANA,Tornado,
35209,201301,30,ALABAMA,Tornado,
35278,201302,21,LOUISIANA,Tornado,
35334,201301,30,TENNESSEE,Tornado,
35336,201301,30,TENNESSEE,Tornado,
35370,201301,30,TENNESSEE,Tornado,
35406,201301,30,TENNESSEE,Tornado,
35433,201301,13,LOUISIANA,Tornado,
35440,201301,29,ILLINOIS,Tornado,
35608,201304,28,GEORGIA,Tornado,
35620,201305,19,KANSAS,Tornado,
35621,201305,19,KANSAS,Tornado,
35660,201301,30,KENTUCKY,Tornado,
35871,201304,27,TENNESSEE,Tornado,
35898,201301,30,INDIANA,Tornado,
35929,201311,17,INDIANA,Tornado,
35969,201304,17,OKLAHOMA,Tornado,
35970,201304,17,OKLAHOMA,Tornado,
35972,201304,17,OKLAHOMA,Tornado,
35973,201304,17,OKLAHOMA,Tornado,
36030,201302,14,FLORIDA,Tornado,
36074,201305,23,TEXAS,Tornado,
36150,201304,14,FLORIDA,Tornado,
36151,201304,14,FLORIDA,Tornado,
36189,201304,17,OKLAHOMA,Tornado,
36194,201304,17,OKLAHOMA,Tornado,
36198,201304,17,OKLAHOMA,Tornado,
36202,201304,18,OKLAHOMA,Tornado,
36221,201302,24,LOUISIANA,Tornado,
36272,201304,10,MISSOURI,Tornado,
36343,201301,30,KENTUCKY,Tornado,
36663,201302,25,LOUISIANA,Tornado,
36707,201305,18,KANSAS,Tornado,
36708,201305,18,KANSAS,Tornado,
36709,201305,18,KANSAS,Tornado,
36863,201301,30,ALABAMA,Tornado,
36907,201304,30,TEXAS,Tornado,
36994,201305,28,PENNSYLVANIA,Tornado,
37065,201304,1,TEXAS,Tornado,
37070,201304,10,ARKANSAS,Tornado,
37071,201304,10,ARKANSAS,Tornado,
37212,201304,10,MISSOURI,Tornado,
37607,201301,30,TENNESSEE,Tornado,
37640,201304,27,LOUISIANA,Tornado,
37744,201301,30,KENTUCKY,Tornado,
37745,201301,30,KENTUCKY,Tornado,
37825,201302,10,MISSISSIPPI,Tornado,
37910,201305,28,KANSAS,Tornado,
38076,201304,10,MISSOURI,Tornado,
38140,201305,17,TEXAS,Tornado,
38228,201303,18,GEORGIA,Tornado,
38265,201302,18,LOUISIANA,Tornado,
38302,201303,29,NEBRASKA,Tornado,
38306,201302,10,MISSISSIPPI,Tornado,
38383,201304,10,MISSOURI,Tornado,
38390,201304,11,GEORGIA,Tornado,
38391,201304,11,GEORGIA,Tornado,
38447,201301,30,KENTUCKY,Tornado,
38464,201303,18,GEORGIA,Tornado,
38515,201302,18,TEXAS,Tornado,
38566,201302,10,ALABAMA,Tornado,
38567,201302,10,ALABAMA,Tornado,
38588,201302,10,MISSISSIPPI,Tornado,
38694,201301,30,KENTUCKY,Tornado,
38810,201311,17,INDIANA,Tornado,
38811,201302,10,ALABAMA,Tornado,
38869,201304,11,GEORGIA,Tornado,
38870,201304,11,GEORGIA,Tornado,
38906,201305,19,KANSAS,Tornado,
38924,201305,6,CALIFORNIA,Tornado,
38926,201305,27,NEBRASKA,Tornado,
38927,201305,27,NEBRASKA,Tornado,
38982,201302,18,TEXAS,Tornado,
39006,201302,10,MISSISSIPPI,Tornado,
39008,201302,10,MISSISSIPPI,Tornado,
39010,201302,10,MISSISSIPPI,Tornado,
39072,201306,10,VIRGINIA,Tornado,
39102,201302,10,MISSISSIPPI,Tornado,
39146,201305,28,NEBRASKA,Tornado,
39147,201305,28,NEBRASKA,Tornado,
39231,201302,10,TEXAS,Tornado,
39286,201302,21,MISSISSIPPI,Tornado,
39287,201302,21,MISSISSIPPI,Tornado,
39301,201311,17,INDIANA,Tornado,
39351,201304,18,KENTUCKY,Tornado,
39352,201304,18,KENTUCKY,Tornado,
39514,201303,18,TENNESSEE,Tornado,
39515,201303,18,TENNESSEE,Tornado,
39553,201305,17,NEBRASKA,Tornado,
39554,201305,18,NEBRASKA,Tornado,
39593,201304,4,CALIFORNIA,Tornado,
39665,201305,20,MISSOURI,Tornado,
39778,201303,18,TENNESSEE,Tornado,
39872,201304,18,KENTUCKY,Tornado,
39897,201304,8,COLORADO,Tornado,
40207,201304,30,FLORIDA,Tornado,
40217,201304,28,GEORGIA,Tornado,
40233,201305,20,KANSAS,Tornado,
40348,201303,30,OKLAHOMA,Tornado,
40349,201303,30,OKLAHOMA,Tornado,
40350,201303,30,OKLAHOMA,Tornado,
40433,201305,27,NEBRASKA,Tornado,
40434,201305,27,NEBRASKA,Tornado,
40478,201305,20,OKLAHOMA,Tornado,
40479,201305,30,ARKANSAS,Tornado,
40480,201305,30,ARKANSAS,Tornado,
40679,201304,8,COLORADO,Tornado,
40724,201305,20,OKLAHOMA,Tornado,
40725,201304,28,GEORGIA,Tornado,
40897,201304,11,GEORGIA,Tornado,
41136,201312,20,MISSISSIPPI,Tornado,
41205,201304,8,COLORADO,Tornado,
41262,201305,28,KANSAS,Tornado,
41263,201305,28,KANSAS,Tornado,
41314,201303,18,ALABAMA,Tornado,
41315,201303,18,ALABAMA,Tornado,
41429,201306,9,TENNESSEE,Tornado,
41484,201305,30,ARKANSAS,Tornado,
41485,201305,30,ARKANSAS,Tornado,
41661,201304,13,TEXAS,Tornado,
41687,201304,11,ALABAMA,Tornado,
41761,201305,28,KANSAS,Tornado,
41778,201305,23,TEXAS,Tornado,
41952,201305,30,ARKANSAS,Tornado,
41963,201304,19,TENNESSEE,Tornado,
41964,201304,19,TENNESSEE,Tornado,
41982,201305,20,TEXAS,Tornado,
41983,201305,20,OKLAHOMA,Tornado,
42136,201305,29,NEW YORK,Tornado,
42137,201305,28,PENNSYLVANIA,Tornado,
42190,201305,20,OKLAHOMA,Tornado,
42213,201305,20,OKLAHOMA,Tornado,
42214,201305,20,OKLAHOMA,Tornado,
42355,201305,29,NEW YORK,Tornado,
42356,201305,29,NEW YORK,Tornado,
42472,201303,18,TENNESSEE,Tornado,
42473,201303,18,TENNESSEE,Tornado,
42624,201305,20,COLORADO,Tornado,
42641,201306,9,TENNESSEE,Tornado,
42642,201305,20,OKLAHOMA,Tornado,
42713,201303,18,TENNESSEE,Tornado,
42749,201303,18,ALABAMA,Tornado,
42765,201305,19,MISSOURI,Tornado,
42769,201305,20,MISSOURI,Tornado,
42770,201305,20,MISSOURI,Tornado,
42771,201305,20,MISSOURI,Tornado,
42772,201305,23,TEXAS,Tornado,
42863,201305,30,ARKANSAS,Tornado,
42864,201305,30,ARKANSAS,Tornado,
42906,201305,23,TEXAS,Tornado,
42913,201305,19,KANSAS,Tornado,
42914,201305,19,KANSAS,Tornado,
42915,201305,19,KANSAS,Tornado,
42916,201305,19,KANSAS,Tornado,
42917,201305,19,KANSAS,Tornado,
42980,201305,20,MISSOURI,Tornado,
42981,201305,20,MISSOURI,Tornado,
43110,201305,20,MISSOURI,Tornado,
43152,201303,19,NEBRASKA,Tornado,
43161,201305,19,KANSAS,Tornado,
43162,201305,19,KANSAS,Tornado,
43163,201305,19,KANSAS,Tornado,
43237,201304,7,KANSAS,Tornado,
43240,201305,20,MISSOURI,Tornado,
43244,201305,20,MISSOURI,Tornado,
43316,201304,18,LOUISIANA,Tornado,
43317,201304,18,LOUISIANA,Tornado,
43319,201304,11,MISSISSIPPI,Tornado,
43327,201305,15,TEXAS,Tornado,
43332,201305,15,TEXAS,Tornado,
43333,201305,20,TEXAS,Tornado,
43350,201306,17,COLORADO,Tornado,
43355,201305,27,COLORADO,Tornado,
43389,201305,19,MISSOURI,Tornado,
43419,201305,30,ARKANSAS,Tornado,
43445,201305,15,TEXAS,Tornado,
43521,201306,4,SOUTH CAROLINA,Tornado,
43586,201304,18,MISSISSIPPI,Tornado,
43640,201307,21,NORTH DAKOTA,Tornado,
43719,201304,11,ALABAMA,Tornado,
43779,201304,18,ILLINOIS,Tornado,
43833,201304,18,MISSISSIPPI,Tornado,
43882,201305,30,OKLAHOMA,Tornado,
43922,201305,9,LOUISIANA,Tornado,
43966,201304,11,ALABAMA,Tornado,
44030,201304,24,LOUISIANA,Tornado,
44155,201305,28,PENNSYLVANIA,Tornado,
44195,201305,26,IOWA,Tornado,
44229,201304,11,ALABAMA,Tornado,
44299,201306,11,NEBRASKA,Tornado,
44394,201305,31,ILLINOIS,Tornado,
44513,201304,11,ALABAMA,Tornado,
44595,201306,11,NEBRASKA,Tornado,
44709,201305,28,ILLINOIS,Tornado,
44734,201305,28,KANSAS,Tornado,
44741,201305,27,NEBRASKA,Tornado,
44747,201305,15,TEXAS,Tornado,
44748,201305,15,TEXAS,Tornado,
44800,201304,11,ALABAMA,Tornado,
44801,201304,11,ALABAMA,Tornado,
44806,201304,11,ALABAMA,Tornado,
44835,201304,18,OKLAHOMA,Tornado,
44884,201306,22,WYOMING,Tornado,
44887,201306,22,WYOMING,Tornado,
44946,201305,30,OKLAHOMA,Tornado,
44990,201305,17,ALABAMA,Tornado,
45026,201306,26,INDIANA,Tornado,
45085,201304,11,ALABAMA,Tornado,
45157,201306,22,WYOMING,Tornado,
45203,201304,5,FLORIDA,Tornado,
45285,201306,19,TEXAS,Tornado,
45409,201304,18,MISSISSIPPI,Tornado,
45469,201307,15,ARIZONA,Tornado,
45481,201305,27,COLORADO,Tornado,
45482,201305,27,COLORADO,Tornado,
45490,201305,29,NEBRASKA,Tornado,
45519,201306,27,PENNSYLVANIA,Tornado,
45559,201305,15,TEXAS,Tornado,
45560,201305,15,TEXAS,Tornado,
45574,201305,30,ARKANSAS,Tornado,
45606,201304,17,OKLAHOMA,Tornado,
45607,201304,17,OKLAHOMA,Tornado,
45618,201306,22,NEBRASKA,Tornado,
45680,201304,18,MISSISSIPPI,Tornado,
45685,201304,11,ALABAMA,Tornado,
45807,201305,19,KANSAS,Tornado,
45821,201305,15,TEXAS,Tornado,
45824,201305,15,TEXAS,Tornado,
45830,201305,30,ARKANSAS,Tornado,
45832,201305,30,ARKANSAS,Tornado,
45833,201305,30,ARKANSAS,Tornado,
45835,201305,30,ARKANSAS,Tornado,
45836,201305,30,ARKANSAS,Tornado,
45868,201304,17,TEXAS,Tornado,
45880,201306,22,NEBRASKA,Tornado,
45929,201304,19,VIRGINIA,Tornado,
45944,201304,11,ALABAMA,Tornado,
45958,201304,29,TEXAS,Tornado,
45971,201306,21,NEBRASKA,Tornado,
45977,201306,21,NEBRASKA,Tornado,
46012,201306,12,OHIO,Tornado,
46024,201305,17,ALABAMA,Tornado,
46029,201305,28,PENNSYLVANIA,Tornado,
46068,201305,15,TEXAS,Tornado,
46069,201305,15,TEXAS,Tornado,
46116,201304,17,TEXAS,Tornado,
46181,201304,18,ARKANSAS,Tornado,
46185,201304,18,ARKANSAS,Tornado,
46251,201306,6,FLORIDA,Tornado,
46307,201305,15,TEXAS,Tornado,
46308,201306,22,WYOMING,Tornado,
46332,201303,5,GEORGIA,Tornado,
46352,201304,11,MISSISSIPPI,Tornado,
46362,201304,26,OKLAHOMA,Tornado,
46369,201306,22,NEBRASKA,Tornado,
46513,201305,29,NEW YORK,Tornado,
46523,201305,30,ARKANSAS,Tornado,
46544,201305,15,TEXAS,Tornado,
46545,201305,15,TEXAS,Tornado,
46547,201305,15,TEXAS,Tornado,
46548,201305,15,TEXAS,Tornado,
46558,201306,18,COLORADO,Tornado,
46565,201306,13,COLORADO,Tornado,
46637,201305,19,IOWA,Tornado,
46689,201304,24,LOUISIANA,Tornado,
46696,201305,29,NEBRASKA,Tornado,
46697,201305,29,NEBRASKA,Tornado,
46709,201305,20,OKLAHOMA,Tornado,
46796,201305,15,TEXAS,Tornado,
46803,201305,15,TEXAS,Tornado,
46872,201305,19,IOWA,Tornado,
46873,201305,19,IOWA,Tornado,
46878,201306,4,COLORADO,Tornado,
46881,201304,11,LOUISIANA,Tornado,
46961,201306,21,SOUTH DAKOTA,Tornado,
46962,201306,21,SOUTH DAKOTA,Tornado,
46968,201305,20,OKLAHOMA,Tornado,
47012,201306,27,PENNSYLVANIA,Tornado,
47068,201305,29,WISCONSIN,Tornado,
47142,201306,13,COLORADO,Tornado,
47143,201306,13,COLORADO,Tornado,
47180,201303,18,ALABAMA,Tornado,
47238,201306,29,SOUTH CAROLINA,Tornado,
47239,201306,29,SOUTH CAROLINA,Tornado,
47301,201305,30,ARKANSAS,Tornado,
47374,201305,27,WYOMING,Tornado,
47439,201312,21,MISSISSIPPI,Tornado,
47470,201301,30,GEORGIA,Tornado,
47513,201301,10,LOUISIANA,Tornado,
47579,201311,17,INDIANA,Tornado,
47580,201311,17,INDIANA,Tornado,
47594,201311,17,KENTUCKY,Tornado,
47817,201301,12,KENTUCKY,Tornado,
47849,201311,17,INDIANA,Tornado,
48096,201311,17,MICHIGAN,Tornado,
48140,201302,19,CALIFORNIA,Tornado,
48146,201302,19,CALIFORNIA,Tornado,
48268,201301,10,LOUISIANA,Tornado,
48289,201301,29,MISSOURI,Tornado,
48329,201311,17,ILLINOIS,Tornado,
48381,201312,21,ARKANSAS,Tornado,
48404,201306,12,IOWA,Tornado,
48405,201306,12,IOWA,Tornado,
48406,201306,12,IOWA,Tornado,
48407,201306,12,IOWA,Tornado,
48408,201306,12,IOWA,Tornado,
48416,201306,12,IOWA,Tornado,
48480,201301,29,MISSOURI,Tornado,
48481,201301,29,MISSOURI,Tornado,
48582,201311,17,ILLINOIS,Tornado,
48672,201306,12,IOWA,Tornado,
48737,201301,13,LOUISIANA,Tornado,
48743,201301,29,MISSOURI,Tornado,
48847,201311,17,ILLINOIS,Tornado,
48848,201311,17,ILLINOIS,Tornado,
48877,201311,17,ILLINOIS,Tornado,
48878,201311,17,ILLINOIS,Tornado,
48958,201312,21,ARKANSAS,Tornado,
49088,201311,17,ILLINOIS,Tornado,
49215,201301,10,LOUISIANA,Tornado,
49259,201310,4,IOWA,Tornado,
49772,201302,26,FLORIDA,Tornado,
50087,201311,17,INDIANA,Tornado,
50212,201312,20,MISSISSIPPI,Tornado,
50378,201311,17,ILLINOIS,Tornado,
50514,201301,30,INDIANA,Tornado,
50544,201301,13,MISSISSIPPI,Tornado,
50562,201311,17,INDIANA,Tornado,
50563,201311,17,INDIANA,Tornado,
50621,201311,17,TENNESSEE,Tornado,
50622,201311,17,TENNESSEE,Tornado,
50634,201312,21,KENTUCKY,Tornado,
50644,201311,26,NORTH CAROLINA,Tornado,
50808,201311,17,INDIANA,Tornado,
50809,201311,17,INDIANA,Tornado,
50868,201311,17,INDIANA,Tornado,
50927,201312,21,MISSISSIPPI,Tornado,
51039,201311,17,INDIANA,Tornado,
51040,201311,17,INDIANA,Tornado,
51220,201301,29,MISSOURI,Tornado,
51254,201311,17,INDIANA,Tornado,
51255,201311,17,INDIANA,Tornado,
51262,201311,17,INDIANA,Tornado,
51295,201311,17,ILLINOIS,Tornado,
51351,201312,21,ARKANSAS,Tornado,
51399,201308,6,WISCONSIN,Tornado,
51400,201308,6,WISCONSIN,Tornado,
51455,201309,20,MISSISSIPPI,Tornado,
51456,201309,20,MISSISSIPPI,Tornado,
51553,201310,4,NEBRASKA,Tornado,
51655,201310,31,OHIO,Tornado,
51822,201301,30,TENNESSEE,Tornado,
51825,201312,21,LOUISIANA,Tornado,
51835,201310,31,ILLINOIS,Tornado,
51836,201310,31,ILLINOIS,Tornado,
51867,201308,6,WISCONSIN,Tornado,
51916,201310,31,OHIO,Tornado,
51932,201309,21,MISSISSIPPI,Tornado,
51966,201309,7,UTAH,Tornado,
51989,201305,8,KANSAS,Tornado,
51996,201312,21,TEXAS,Tornado,
52002,201308,6,WISCONSIN,Tornado,
52003,201308,6,WISCONSIN,Tornado,
52076,201310,31,OHIO,Tornado,
52187,201308,6,WISCONSIN,Tornado,
52217,201309,22,NORTH CAROLINA,Tornado,
52254,201309,21,MISSISSIPPI,Tornado,
52319,201310,4,NEBRASKA,Tornado,
52476,201310,31,MISSOURI,Tornado,
52477,201310,31,MISSOURI,Tornado,
52498,201308,6,WISCONSIN,Tornado,
52499,201308,6,WISCONSIN,Tornado,
52627,201310,11,MINNESOTA,Tornado,
52652,201312,21,TEXAS,Tornado,
52784,201310,7,NEW JERSEY,Tornado,
52850,201308,29,MINNESOTA,Tornado,
52858,201307,25,KANSAS,Tornado,
52965,201308,7,WISCONSIN,Tornado,
53038,201305,30,ILLINOIS,Tornado,
53082,201310,12,TEXAS,Tornado,
53097,201308,6,WISCONSIN,Tornado,
53233,201312,21,TEXAS,Tornado,
53406,201311,26,FLORIDA,Tornado,
53423,201308,6,WISCONSIN,Tornado,
53424,201309,21,NORTH CAROLINA,Tornado,
53450,201307,29,KANSAS,Tornado,
53491,201309,11,MINNESOTA,Tornado,
53583,201308,6,WISCONSIN,Tornado,
53633,201309,20,MISSISSIPPI,Tornado,
53634,201309,20,MISSISSIPPI,Tornado,
53686,201312,14,FLORIDA,Tornado,
53725,201307,10,KANSAS,Tornado,
53775,201309,10,NEW MEXICO,Tornado,
53829,201310,4,IOWA,Tornado,
53848,201312,21,KENTUCKY,Tornado,
53864,201310,31,LOUISIANA,Tornado,
53898,201305,29,TEXAS,Tornado,
53904,201310,31,ILLINOIS,Tornado,
53906,201310,31,ILLINOIS,Tornado,
53985,201310,31,KENTUCKY,Tornado,
53992,201310,31,TEXAS,Tornado,
53993,201310,31,TEXAS,Tornado,
54003,201311,26,NORTH CAROLINA,Tornado,
54043,201310,31,KENTUCKY,Tornado,
54071,201310,1,PUERTO RICO,Tornado,
54183,201309,30,WASHINGTON,Tornado,
54246,201311,17,TENNESSEE,Tornado,
